SBFlux_f1_Mean,SBFlux_f1_Std,SBFlux_f2_Mean,SBFlux_f2_Std,SBFlux_f3_Mean,SBFlux_f3_Std,SBFlux_f4_Mean,SBFlux_f4_Std,SBFlux_f5_Mean,SBFlux_f5_Std,SBFlux_f6_Mean,SBFlux_f6_Std,SBFlux_f7_Mean,SBFlux_f7_Std,SBFlux_f8_Mean,SBFlux_f8_Std,SBFlux_f9_Mean,SBFlux_f9_Std,SBFlux_f10_Mean,SBFlux_f10_Std,SBEntropy_f1_Mean,SBEntropy_f1_Std,SBEntropy_f2_Mean,SBEntropy_f2_Std,SBEntropy_f3_Mean,SBEntropy_f3_Std,SBEntropy_f4_Mean,SBEntropy_f4_Std,SBEntropy_f5_Mean,SBEntropy_f5_Std,SBEntropy_f6_Mean,SBEntropy_f6_Std,SBEntropy_f7_Mean,SBEntropy_f7_Std,SBEntropy_f8_Mean,SBEntropy_f8_Std,SBEntropy_f9_Mean,SBEntropy_f9_Std,SBEntropy_f10_Mean,SBEntropy_f10_Std,SBZCR_f1_Mean,SBZCR_f1_Std,SBZCR_f2_Mean,SBZCR_f2_Std,SBZCR_f3_Mean,SBZCR_f3_Std,SBZCR_f4_Mean,SBZCR_f4_Std,SBZCR_f5_Mean,SBZCR_f5_Std,SBZCR_f6_Mean,SBZCR_f6_Std,SBZCR_f7_Mean,SBZCR_f7_Std,SBZCR_f8_Mean,SBZCR_f8_Std,SBZCR_f9_Mean,SBZCR_f9_Std,SBZCR_f10_Mean,SBZCR_f10_Std,SBKurtosis_f1_Mean,SBKurtosis_f1_Std,SBKurtosis_f2_Mean,SBKurtosis_f2_Std,SBKurtosis_f3_Mean,SBKurtosis_f3_Std,SBKurtosis_f4_Mean,SBKurtosis_f4_Std,SBKurtosis_f5_Mean,SBKurtosis_f5_Std,SBKurtosis_f6_Mean,SBKurtosis_f6_Std,SBKurtosis_f7_Mean,SBKurtosis_f7_Std,SBKurtosis_f8_Mean,SBKurtosis_f8_Std,SBKurtosis_f9_Mean,SBKurtosis_f9_Std,SBKurtosis_f10_Mean,SBKurtosis_f10_Std,SBSkewnessn_f1_Mean,SBSkewnessn_f1_Std,SBSkewnessn_f2_Mean,SBSkewnessn_f2_Std,SBSkewnessn_f3_Mean,SBSkewnessn_f3_Std,SBSkewnessn_f4_Mean,SBSkewnessn_f4_Std,SBSkewnessn_f5_Mean,SBSkewnessn_f5_Std,SBSkewnessn_f6_Mean,SBSkewnessn_f6_Std,SBSkewnessn_f7_Mean,SBSkewnessn_f7_Std,SBSkewnessn_f8_Mean,SBSkewnessn_f8_Std,SBSkewnessn_f9_Mean,SBSkewnessn_f9_Std,SBSkewnessn_f10_Mean,SBSkewnessn_f10_Std,Class
0.039601,0.012751,0.508565,0.499769,1.851817,1.281484,0.057869,0.068404,0.240207,-0.524007,1.266844,0.158606,1.130186,0.562934,0.525947,0.395948,-0.086655,-0.418512,0.297567,1.032899,-0.282841,-0.687992,-0.168095,0.054937,-0.476932,0.182215,0.985953,-0.751497,0.855742,-0.802943,0.353331,-0.835389,0.062822,-0.421429,0.570129,-0.526195,-0.669048,-0.35445,0.443271,-0.498904,0.079308,-0.564224,-0.071429,-0.036109,-0.283217,0.125419,-0.088495,-0.160821,1.10069,-0.593084,1.726081,-0.392464,-0.786695,0.215945,0.756185,-0.652671,0.275469,-0.829369,0.05666,-0.401483,-0.225996,-0.356895,0.164084,0.080548,0.981367,0.071795,-0.281652,-0.501349,-0.032784,-0.587093,1.18035,0.159233,1.241419,0.962646,0.828073,0.040324,0.827429,0.757813,0.115753,-1.088454,-0.101195,-0.37241,0.196337,0.314457,0.980679,0.155599,-0.303227,-0.540361,-0.005184,-0.733597,1.090251,-0.370597,1.26006,-0.172623,0.730409,0.337213,-0.285863,0.28113,0.223918,-1.126852,HipHop
-0.412962,-0.255002,0.291199,0.382378,2.944288,3.951816,1.367158,0.648747,1.15047,0.289517,0.964034,0.571096,0.803648,0.851434,0.362664,0.219674,0.182247,0.148355,0.763115,1.022315,0.892614,-0.456824,0.204427,0.657222,-0.415329,0.613105,0.120206,-1.190772,0.521432,-1.325483,0.534996,0.15995,0.477316,-0.157143,0.584941,-0.182499,-0.681553,-0.614373,-0.110777,0.429628,0.131471,1.889307,-0.162529,0.860815,-0.162915,0.617481,-0.250908,-0.09358,-0.212693,-0.089555,-1.204361,-0.039051,0.459575,-0.034257,0.465153,-0.231213,0.356415,-0.622341,-0.410821,0.011405,-0.584557,-0.516898,-0.233415,-0.338501,0.94625,0.505729,0.69815,0.036764,0.882878,0.229103,0.206211,0.602752,0.197505,0.605503,0.11953,0.698971,0.723915,1.462986,0.042686,-0.096645,-0.714967,-0.571443,-0.157222,-0.266106,0.984018,0.711634,0.725151,-0.088528,0.789746,0.065126,0.096847,0.572788,0.011542,0.728397,-0.053975,0.923055,-0.701297,0.48308,0.128658,0.005149,HipHop
0.863407,1.731452,0.777932,-0.17096,1.147782,1.10316,0.939798,0.831319,2.37567,0.803996,1.437046,0.806726,0.463971,-0.109392,0.440958,0.155147,-0.026509,-0.028676,0.944901,0.874255,-0.938322,0.919255,-0.42119,-0.895919,-0.320912,-0.414613,0.440172,-0.120412,-0.142905,-0.813639,0.070199,-0.743519,0.623541,-0.972002,0.496947,-0.457019,-0.497251,-0.644501,-0.126918,-0.449207,-0.663521,-0.430989,-0.621563,-0.708087,-0.531072,-0.536131,0.557797,-0.487644,0.32734,-0.121516,-0.888966,-0.498947,0.507025,-0.476249,0.376355,-0.648484,0.304058,-0.428174,-0.491218,-0.629097,0.131397,0.102259,0.539339,-0.145697,0.640713,0.091869,0.35944,0.065302,0.926537,0.225371,0.942057,0.623267,0.705639,-0.161423,0.344679,0.350542,-0.021965,0.498705,0.458665,-0.24107,0.48568,0.26779,0.70386,-0.402161,0.69287,-0.004924,0.399621,0.102685,0.998069,-0.074653,0.881241,0.203009,0.525808,-0.845069,0.151418,0.425395,-0.814182,-0.453038,0.507669,-0.580982,HipHop
-0.440383,-0.360485,-0.650792,0.067943,-0.594493,0.530227,0.351607,0.302015,1.032419,0.364828,1.980801,2.349548,0.643984,0.744952,-0.291396,-0.041224,-0.283463,0.011506,-0.291305,-0.221992,-0.076744,0.096756,0.352806,-0.247077,0.806914,-0.349423,-0.168671,-0.812219,-0.040981,-0.241531,-0.426518,1.983319,-0.275002,1.643588,-0.221209,1.18728,-1.293798,2.082725,-0.374056,-0.028339,-0.652469,-0.498034,-0.006254,0.046604,-0.184129,-0.108368,-0.143871,-0.450187,0.729405,-1.035344,-1.289236,-0.866561,-0.440558,0.174916,-0.927037,2.622394,-1.474594,2.770981,-0.276537,-0.576726,1.070781,3.128017,0.874463,1.755285,0.549669,0.462851,1.375751,1.15171,2.030782,2.816115,0.848619,2.19762,0.802735,3.02518,-0.025569,0.991475,1.05976,2.189615,0.83024,1.628776,0.628755,2.48543,0.326229,1.844936,0.354534,0.334442,1.265091,1.111621,1.53157,2.731315,0.63883,2.370697,0.747525,2.088418,0.147099,0.374566,2.506943,6.070683,0.801433,0.608153,HipHop
0.137838,-0.214616,0.204231,0.565632,0.780018,0.770462,1.139301,0.418793,0.247918,-0.011333,0.273985,0.172536,1.468621,0.96593,1.601215,1.312403,0.257676,0.369367,0.887784,0.610299,0.042326,0.460079,0.221371,1.416059,0.531997,1.819023,0.373808,-0.381771,0.918331,-0.933034,0.93679,-0.620769,0.70487,-1.358637,-0.095203,-0.83494,-0.517977,-0.21478,0.580644,-0.581641,0.022121,2.2455,0.214651,1.347971,0.686856,2.953584,-0.222955,0.201673,-0.578382,0.211158,-0.412586,-0.374893,1.626467,-0.951688,0.097119,-0.434865,0.211758,-0.610492,-0.011507,-0.426256,-0.544754,-0.398906,-0.302994,-0.280067,-0.529883,-0.608004,-0.171838,-0.562475,-0.555835,-0.828883,-0.002656,-0.570565,1.699068,0.828708,1.488699,-0.245586,0.764033,1.018286,-0.050699,-0.943696,-0.686369,-0.28482,-0.271846,-0.163361,-0.54766,-0.256549,-0.090102,-0.563278,-0.524283,-0.95316,-0.015441,-0.50183,1.451592,-0.49267,1.479393,-0.355473,-0.275185,0.303,0.052485,-0.868583,HipHop
0.495932,-0.180229,0.539209,1.296693,-0.100009,0.23187,0.74507,0.956824,0.419666,0.214364,0.283796,-0.461357,0.136951,-0.263615,0.235967,0.110983,0.131504,-0.017138,0.108771,0.615807,-0.596999,-0.04617,-0.323917,0.120823,0.523004,-0.17455,0.273729,-0.494797,0.52388,-1.268699,0.292064,-0.340257,0.502185,-0.975971,1.037762,-1.165893,-0.804633,-0.39137,0.438528,-0.21173,-0.564257,0.565516,-0.603253,-0.464169,-0.233673,-0.154477,-0.395807,-0.493594,-0.14726,-0.662404,0.528194,-0.777863,-0.124933,-0.724684,1.416743,0.056152,0.407277,-0.966494,-0.111195,-0.269232,-0.183815,-0.273549,-0.014831,0.018378,-0.458618,-0.378183,0.07543,-0.147492,0.183235,-0.450373,0.114909,-0.712467,0.806217,-0.227036,0.167149,-0.39325,1.292649,1.122874,-0.09058,-0.345727,0.005311,-0.242751,0.13238,0.103016,-0.415683,-0.230587,0.116746,-0.015516,0.228249,-0.548861,0.234758,-1.220162,0.783315,-0.800991,-0.104867,0.055113,-0.449438,0.663309,-0.000703,-0.437008,HipHop
-0.246082,-0.172972,2.665676,1.22666,1.247859,1.418713,0.213913,0.37123,0.645832,0.68478,0.894416,0.926243,1.095605,1.41091,1.001629,1.75096,0.199203,0.859541,1.079572,2.21843,0.213952,-1.014547,-0.820195,-0.002453,0.078648,0.192016,1.099315,-0.374497,0.911099,0.195006,0.627448,0.448204,0.399126,0.03337,0.117105,-0.126157,-0.744916,-0.080334,-0.08515,1.598016,0.170735,-0.299231,-0.236315,-0.320227,-0.473472,-0.431102,0.41166,-0.284735,1.202067,0.206224,-0.724183,0.148343,1.298448,0.113086,0.294254,-0.288818,0.116567,0.093343,-0.244036,0.264671,-0.517972,-0.515374,0.4172,0.513963,-0.275044,-0.14124,-0.643066,-0.262888,-0.5752,-0.423403,-0.358851,-0.035977,0.38721,1.186269,0.759392,1.221586,0.741171,1.542209,-0.11614,-0.445884,-0.535174,-0.73048,0.551209,0.598485,-0.217638,0.065373,-0.710959,-0.134753,-0.623661,-0.263473,-0.409609,0.379685,0.181299,1.38135,0.635974,1.392641,-0.282508,0.891594,0.003372,-0.101431,HipHop
0.406961,0.264508,0.398748,-0.342446,1.164816,-0.219739,0.362025,-0.245311,0.101107,-0.113156,0.275579,0.160722,0.229439,0.248366,0.326172,0.165301,0.18109,0.351477,0.925008,1.220803,-1.82082,-0.953803,-0.544809,-0.791785,-0.688091,-1.336386,0.430476,-1.359535,0.918137,-1.540795,1.159857,-0.899732,0.99011,-0.091827,1.041617,-1.107093,-0.771634,-0.675326,-0.410219,0.67135,-0.732523,-0.743823,-0.483962,-0.633969,-0.727101,-0.589611,-0.475421,-0.527028,-0.364866,-0.355374,0.502483,-0.232126,0.386276,0.025023,0.675769,-0.983527,0.364758,-0.79322,-0.754696,-0.495669,0.376659,-0.154769,0.290984,-0.13132,0.707529,-0.354602,-0.149452,-0.58724,-0.117028,-0.554013,0.100224,-0.096701,-0.062184,-0.213747,0.084271,-0.475884,0.755679,0.629162,-0.064267,-0.71934,0.875598,-0.393927,0.473586,-0.312023,0.88783,-0.688669,-0.030627,-0.827156,-0.045458,-0.680626,-0.000984,-0.089479,-0.440464,0.740556,-0.228599,-0.147631,-0.900709,-0.074109,0.073375,-0.700446,HipHop
-0.173845,-0.362334,0.689145,0.540813,0.575062,1.355649,0.716486,0.701878,0.522906,0.834479,-0.113587,-0.171532,0.312641,0.368908,0.619365,1.262522,0.343271,0.783756,0.125303,1.079542,0.436039,-0.110538,-0.119733,1.065595,0.688937,1.75397,0.618832,2.299726,1.195171,3.027194,1.549431,1.218256,0.75147,-0.329192,0.356129,-0.661089,-0.993826,-0.251178,0.311795,1.138836,0.140674,0.5366,0.460757,0.598848,0.944781,1.048824,1.572792,3.256778,2.926985,4.498857,1.503157,1.127161,1.282336,-0.181357,0.812454,-0.14519,0.473368,-0.475182,0.486581,1.306481,-0.577908,-0.38037,-0.119472,0.25027,0.145855,0.693546,0.125512,0.152753,-0.498449,0.016849,-0.816863,0.131378,0.317063,0.947697,0.98221,0.889068,1.983579,3.047253,-0.403808,0.193637,-0.696993,-0.208676,-0.079125,0.914428,-0.023167,1.529035,0.043273,0.932902,-0.696348,0.792132,-1.15084,1.301155,0.145364,1.311769,0.812952,0.700782,0.164063,2.928463,-0.372845,0.905477,HipHop
0.403516,0.878122,0.60614,0.368694,3.147954,2.27946,1.373843,1.443192,1.561271,1.058603,1.849743,1.429745,1.554408,1.794648,0.924734,2.027634,1.297535,6.002881,0.986143,2.314189,0.365629,0.114881,0.519322,-0.628295,-0.126218,-0.394326,0.91361,-0.22829,0.930794,0.233964,0.89195,0.405107,0.471135,0.558662,0.404083,0.040685,-0.551091,-0.021123,-0.125314,0.895994,-0.545932,-0.651148,-0.313184,-0.505766,-0.335178,-0.264618,-0.20774,-0.211268,0.00233,0.171249,-0.4326,-0.297746,0.171688,0.140857,0.400287,-0.115925,0.128733,-0.165948,-0.302006,-0.045121,-0.654014,-0.532684,-1.088149,-0.474092,-0.40272,0.221417,-0.59322,-0.060227,-0.411691,0.084573,-0.358698,0.633865,-0.158963,1.488253,0.315745,0.828059,0.829441,1.338649,0.093049,0.187962,-0.706656,-0.553115,-1.181235,-0.553886,-0.315618,0.146301,-0.644268,0.393825,-0.520306,0.502907,-0.497694,1.220885,-0.177972,1.762767,0.211549,1.197045,-0.55358,0.606337,0.162339,0.551334,HipHop
1.422885,0.526194,1.465009,1.509714,-0.681046,-0.591547,-0.005924,-0.331691,-0.438825,-0.598693,-0.210251,-0.466287,0.91307,0.941533,1.021358,1.682282,0.107531,0.257407,0.739269,1.075454,-1.396736,-0.098887,-0.588118,1.220034,1.944539,0.614609,0.979064,0.218422,1.048072,1.01747,0.665745,0.851552,-0.469299,0.400678,-0.97352,0.252491,-1.126835,0.788251,-0.198623,1.698858,-0.623494,1.521605,-0.238672,0.820385,2.067649,1.455551,1.193827,0.153399,1.155361,0.421994,1.116766,1.132221,0.922625,1.0819,0.117703,-0.099642,-0.102535,0.334089,-0.395533,0.068997,0.071169,-0.313905,-0.037981,-0.033694,-1.188054,-0.659801,-0.789712,-0.500732,-1.265103,-0.833151,-1.202669,-0.816548,0.262777,1.414758,1.183224,1.22422,0.897354,1.776787,-0.171108,-0.824806,0.279177,-0.295736,0.093658,0.394058,-1.534682,-0.420546,-0.90558,-0.331187,-1.487901,-0.543658,-1.331469,-0.196105,0.264044,1.511464,1.112451,1.375929,0.043568,0.900951,-0.028982,-0.58805,HipHop
0.905863,1.242355,0.787851,-0.030182,1.169271,0.992786,1.606637,0.828806,2.278391,1.43655,1.811923,1.290225,2.039992,1.594299,1.400121,0.886468,1.006974,1.221329,1.531485,1.278289,-1.290782,-0.94557,0.099475,-0.081212,0.618713,0.086163,0.525538,-1.315403,0.550279,-0.55076,0.801435,-0.153077,0.516067,-0.641537,0.831744,-0.993225,-0.608955,-0.545931,0.377929,-0.138794,-0.839944,0.038688,-0.171594,0.576225,0.034725,0.273763,0.366899,-0.401478,1.018254,-0.146432,-0.019329,-0.137475,0.806479,-0.678989,0.68172,-0.431833,0.385515,-1.016381,-0.048244,0.113675,0.164104,-0.068353,-0.234321,-0.234364,-0.268157,-0.178496,-0.204977,-0.599154,0.295963,-0.007091,0.041222,0.0001,0.9896,0.824251,0.368113,-0.420541,1.029193,1.574227,-0.046764,-0.232986,0.508507,-0.018668,-0.122607,-0.247142,-0.251618,0.061191,-0.118756,-0.761991,0.293368,0.074667,0.014796,0.499606,0.793398,0.486138,0.21969,-0.145681,-0.461042,1.050565,0.014255,0.161215,HipHop
-0.423572,-0.121589,0.314674,0.013285,1.379572,1.537016,1.601959,1.735969,1.857679,1.40747,0.485462,0.779959,-0.033361,0.168329,0.019914,0.196646,0.073058,0.362463,0.714112,0.745687,0.266852,-1.034588,-0.292576,-0.300831,-0.521842,-0.52352,0.06099,-0.479433,0.030732,-0.625023,0.757429,-0.155744,0.940371,-0.08803,0.939487,-0.201432,-0.680077,-0.389019,-0.575822,0.193785,-0.262368,0.095881,-0.056382,0.668623,-0.671783,-0.460492,0.114079,-0.366555,-0.531675,-0.453758,-0.77765,-0.493045,-0.117202,-0.05289,0.763266,-0.071752,0.151261,-0.027193,-0.723359,-0.248536,-0.472849,-0.510834,-0.008695,-0.185861,0.786369,0.640302,0.451036,-0.031575,0.740414,0.252681,0.119895,-0.047694,-0.169067,-0.074463,-0.48196,0.145521,0.385556,1.481163,0.313021,0.86994,-0.384622,-0.725964,0.183848,-0.157442,0.835346,0.749246,0.520882,0.012545,0.763532,0.359752,0.098849,0.266612,-0.544541,0.590785,-0.862247,0.431241,-0.697387,0.626045,0.351458,0.502784,HipHop
1.24275,0.704448,0.483914,-0.253331,1.002911,0.413528,1.448593,0.602763,0.56666,0.222972,0.74567,0.161816,0.805843,0.352252,0.791804,0.520974,0.311957,0.348206,1.057375,0.731552,-1.148059,-0.543253,-0.085591,-0.674481,0.034543,-0.595001,0.050099,-0.373026,0.495784,-0.813117,0.112001,-1.008633,0.672839,-1.329904,0.86502,-1.285313,-0.35524,-0.490899,0.393536,-0.68127,-0.251838,-0.651593,-0.563912,-0.681364,-0.307654,-0.51878,0.431652,-0.297153,0.199704,-0.019627,0.446825,-0.291097,0.935727,-1.132233,0.401354,-0.618089,0.276579,-0.837466,-0.302037,-0.607999,-0.041749,0.080637,-0.281376,-0.271403,-0.177611,-0.353011,0.042983,-0.460593,-0.124402,-0.704016,0.517749,-0.402364,1.314145,-0.321871,0.49064,-0.919755,0.391702,0.74797,0.197393,-0.55772,0.246684,0.216537,-0.24031,-0.281105,-0.071482,-0.364024,0.183935,-0.625453,0.008161,-0.922296,0.582277,-0.835482,1.052894,-1.255704,0.321385,-0.640563,-0.647072,-0.143053,0.270551,-0.664014,HipHop
1.372406,1.199835,0.948633,0.627331,0.550612,0.372229,0.324251,0.0208,1.412437,0.606967,1.677416,0.95418,2.025861,2.092296,1.211169,1.380409,0.355679,1.874491,0.407113,1.355696,-0.273607,-0.263252,-0.043105,-0.311404,1.147601,-0.017685,1.201603,0.016968,0.716015,-0.468409,0.593059,-0.094497,0.076459,0.100844,-0.333619,0.371638,-0.459274,0.192214,0.57366,-0.134127,-0.48782,-0.766117,0.143494,-0.233238,0.366228,0.077195,0.393083,-0.102178,0.758462,-0.115501,1.241813,-0.050383,0.668792,0.496835,0.183272,-0.070969,0.265862,-0.705428,0.306526,-0.035282,-0.310651,-0.295775,-0.369649,-0.481169,-0.906344,-0.624357,-0.763425,-0.575362,0.000623,0.027977,0.510184,0.694224,0.694079,1.43588,1.151675,1.369141,0.972737,1.863828,0.137267,0.099181,-0.132812,-0.387781,-0.253025,-0.680973,-0.969966,-0.72632,-0.844774,-0.483353,-0.054337,0.14791,0.367517,1.047693,0.725283,0.828376,1.227572,1.042402,-0.157561,0.967391,0.186582,0.103988,HipHop
1.171421,2.386456,-0.010831,-0.067297,2.181355,2.347734,0.799176,0.734515,0.613599,0.199378,1.659223,1.224243,1.588253,1.613062,1.544046,1.585397,0.717559,0.804728,1.751616,1.517546,-1.989483,-1.187508,0.665683,-0.427966,0.21355,0.145335,0.946441,-0.092626,0.925926,-0.504671,0.587182,-0.775347,0.639189,-0.530577,0.470501,-0.52656,-0.826024,-0.271989,-0.058266,1.272157,-1.05965,-0.896453,-0.319257,-0.369552,-0.378412,-0.346193,-0.126356,-0.294389,0.168279,-0.045985,0.074895,-0.426639,0.594784,-0.250403,0.551413,-0.208212,0.162625,-0.298479,-0.32867,-0.12815,0.77737,0.173626,-0.827544,-0.495557,0.468851,1.004269,-0.42107,-0.288631,-0.328437,-0.467423,0.544757,0.546265,0.351193,0.104128,0.476839,0.869176,0.818634,1.45523,-0.055405,-0.540614,1.193681,0.173392,-0.943339,-0.499193,0.313559,1.38727,-0.447389,-0.09063,-0.344434,-0.344186,0.436749,0.626402,0.166106,0.754999,0.252577,1.360709,-0.387004,0.448465,0.068092,-0.371538,HipHop
0.529679,1.819476,1.233011,0.328495,0.541334,0.276657,-0.104669,-0.697028,-0.296365,-0.574741,-0.576575,-0.41934,0.417108,0.698065,0.944762,0.873021,0.964048,0.373085,0.454019,1.270974,-0.332076,1.033648,-0.884111,-0.78136,0.393648,0.139317,1.124244,-0.211782,1.671072,0.667805,2.279097,1.68156,0.575617,0.203866,-0.171699,0.031674,0.20438,-0.363941,0.880655,2.655249,-0.059018,-0.150132,0.82706,0.286087,1.063421,0.55927,0.922327,1.199625,1.398866,2.980997,0.601485,4.120437,1.343289,1.132837,1.028193,0.436643,0.745262,-0.151003,1.391765,1.844615,-0.494546,-0.279693,-0.262039,-0.546696,-0.908935,-0.684908,-1.266997,-0.844882,-1.740681,-1.062392,-2.513107,-1.389398,-0.917523,0.954746,0.770222,1.934145,1.368558,0.586027,-1.508707,-0.564766,-0.451204,0.006944,0.024518,-0.720737,-0.885348,-0.60602,-1.405703,-0.907014,-2.042927,-0.872671,-3.081812,-0.398644,-0.913264,2.369669,0.638528,1.987403,0.167705,1.909248,-1.63433,0.985849,HipHop
0.933375,1.611277,0.662382,0.265524,-0.058433,-0.0158,0.161054,0.133672,0.971458,0.387481,0.236652,0.237985,-0.05439,-0.035876,-0.041856,-0.132238,0.079961,0.137676,0.114901,0.041081,0.28191,3.295663,-0.629507,-0.242143,0.976956,0.358045,0.788576,-0.07767,0.230239,1.104691,1.010612,0.63676,0.649343,-0.144114,0.386566,-0.465484,0.707063,-0.280174,0.003299,1.567171,0.445699,-0.513302,0.648848,0.570591,0.919519,0.406247,-0.277964,0.048715,0.009872,0.399078,-0.18767,0.384608,-0.008332,0.104799,0.954367,0.396377,0.446945,0.278028,0.046103,1.193448,-0.621829,-0.452667,-0.448348,-0.46424,-1.064071,-0.759866,-0.678146,-0.530858,-0.003367,0.037632,-0.283959,0.581048,-0.183829,1.506345,-0.252043,0.021025,0.041763,0.244561,-0.557843,1.583314,-0.676741,-0.144821,-0.238717,-0.463308,-1.07605,-0.687415,-0.605593,-0.360799,0.047332,0.417998,-0.45171,1.809957,-0.275641,2.061928,-0.452898,0.222052,-0.449076,-0.096062,-0.546752,2.077009,HipHop
0.017701,-0.098127,0.260471,0.036778,0.032498,0.199162,0.427203,-0.17753,1.142134,0.520645,0.71944,1.179528,0.635415,0.734385,0.607705,0.506322,0.405475,0.250566,0.333223,0.009735,-0.113616,-0.309444,0.076146,0.42907,0.937477,0.049693,0.190287,-0.724609,0.380064,0.649544,0.894955,0.584287,0.658221,0.010678,-0.431961,0.946073,0.808723,-0.347919,0.503663,1.013822,-0.83472,-0.908782,0.304573,0.217394,0.713843,0.521171,-0.920377,-0.50181,-0.419752,0.127897,0.38547,0.161084,0.683192,-0.04196,0.200955,0.286088,0.621011,-0.15531,0.258454,0.596316,-0.42687,-0.446664,-0.661462,-0.407902,-0.890179,-0.568715,-0.609766,-0.46535,-0.301972,-0.068563,-0.626452,0.33819,-0.115832,0.927292,0.338812,0.745055,0.18724,-0.02339,-0.902155,0.444352,-0.279774,-0.540963,-0.544015,-0.35499,-0.905952,-0.436897,-0.532443,-0.362264,-0.315376,0.434765,-0.767248,1.393235,-0.139828,1.827252,0.450075,1.354019,-0.641823,-0.054473,-0.874772,1.280627,HipHop
1.336593,0.504267,1.420042,1.70154,-0.554973,-0.772899,0.309808,0.191675,0.026716,0.046543,0.449053,1.156211,0.294824,0.474207,0.674816,0.683694,1.110209,1.052465,0.607319,0.51994,-1.013471,-0.76629,-0.154227,0.468579,1.686574,0.063643,0.897493,0.58774,1.175198,1.234348,1.131177,0.585062,1.135502,-0.674756,0.759847,-0.632508,0.60549,-0.122392,0.528478,1.436276,-0.58628,-0.197643,-0.524481,-0.147009,-0.116709,-0.166778,0.440538,0.046865,0.424886,0.460258,-0.572336,-0.311854,0.570979,0.314048,0.686016,0.338643,0.771404,-0.370495,0.157425,0.64003,-0.325171,-0.522954,-0.617432,-0.519012,-1.39516,-0.934562,-1.165937,-0.744211,-1.299169,-0.679338,-1.177338,-0.04573,-0.58785,-0.342962,0.178531,-0.239407,0.770882,0.581029,-1.19957,-0.29858,-0.090194,-0.712621,-0.4771,-0.35884,-1.684237,-0.987827,-1.263382,-0.573589,-1.444008,-0.151948,-1.349983,1.170192,-0.608066,0.374143,0.056181,0.073859,-0.49139,0.68646,-1.184258,0.8346,HipHop
-0.491542,-0.64776,0.434132,-0.571453,1.81966,-0.247972,1.254325,0.684326,-0.152873,-0.773762,-0.065291,-0.800621,0.026544,-0.465404,1.68082,0.412328,2.557193,0.5402,0.937155,0.221648,1.426113,-1.361868,0.028528,-1.354003,-0.185982,-1.363054,0.915638,-0.794076,2.065189,-1.414095,2.064144,-1.276758,2.272833,-1.394013,1.208745,-1.674246,0.523543,-1.138484,1.636745,0.23009,0.678466,-0.852359,-0.487406,-0.706323,-0.673663,-0.588973,-0.136441,-0.381687,0.490275,-0.593336,1.000337,-0.631927,1.107704,-0.917048,2.195003,-1.185734,0.909541,-1.135446,1.404362,0.955584,-0.828687,-0.675747,-1.111065,-0.951471,-0.881223,-1.008366,-1.262335,-0.984419,-1.918247,-1.404737,-2.338905,-1.976457,-1.964915,-1.709352,0.555278,-0.926035,1.347913,-0.743212,-1.969065,-2.413888,-1.354898,-1.031305,-1.18825,-1.434532,-0.759494,-1.454069,-1.32721,-1.280103,-2.220448,-1.688898,-2.599268,-1.893711,-1.94625,-0.485888,0.158145,-0.711362,0.52159,0.041236,-2.257546,-0.70608,HipHop
2.046183,2.024059,1.475897,0.557745,0.456447,-0.053119,0.130396,0.197375,0.991575,0.321038,1.290095,0.206745,1.103841,0.672361,1.18555,0.572581,1.3323,0.499312,1.433206,1.143503,-1.105453,0.468572,-0.498974,-0.386824,0.800564,0.262175,1.455804,0.091665,0.815101,-0.018915,0.644844,-0.998741,0.884206,-0.99271,0.032831,-0.714063,0.984717,-0.907384,1.217881,0.562995,-0.386733,0.560111,-0.19217,0.658915,0.382474,0.55877,-0.039488,0.077537,0.320452,0.036362,-0.198636,-0.830088,0.38759,0.657037,-0.066759,-0.662174,1.16943,-0.701661,1.273632,1.540364,-0.173072,-0.300926,-0.414724,-0.533402,-0.994269,-0.739802,-1.311845,-0.874728,-1.196967,-1.018352,-0.710487,-0.896249,-0.39487,-0.962263,0.959828,0.036485,0.441403,-0.708211,-1.509781,-0.787444,0.197143,-0.160335,-0.167179,-0.592076,-0.976817,-0.686574,-1.447649,-0.944585,-1.144086,-1.017942,-0.545148,-0.648846,-0.192914,-0.546029,0.941067,-0.070807,-1.012097,-0.461535,-1.569396,0.547531,HipHop
